x-axis,1,2
second,Volt,Volt
-10.00000E-06,+88.37499854E-03,+25.00009537E-03
-9.98000E-06,+88.37499854E-03,-37.49990463E-03
-9.96000E-06,+88.37499854E-03,+25.00009537E-03
-9.94000E-06,+88.37499854E-03,-37.49990463E-03
-9.92000E-06,+88.37499854E-03,+87.50009537E-03
-9.90000E-06,+88.37499854E-03,-37.49990463E-03
-9.88000E-06,+87.74999855E-03,+25.00009537E-03
-9.86000E-06,+87.74999855E-03,-37.49990463E-03
-9.84000E-06,+88.37499854E-03,+25.00009537E-03
-9.82000E-06,+88.37499854E-03,-37.49990463E-03
-9.80000E-06,+88.37499854E-03,+25.00009537E-03
-9.78000E-06,+87.74999855E-03,+25.00009537E-03
-9.76000E-06,+87.74999855E-03,+25.00009537E-03
-9.74000E-06,+87.74999855E-03,-37.49990463E-03
-9.72000E-06,+87.74999855E-03,-37.49990463E-03
-9.70000E-06,+87.74999855E-03,-37.49990463E-03
-9.68000E-06,+87.74999855E-03,+25.00009537E-03
-9.66000E-06,+87.74999855E-03,-37.49990463E-03
-9.64000E-06,+87.12499856E-03,+25.00009537E-03
-9.62000E-06,+87.74999855E-03,-37.49990463E-03
-9.60000E-06,+88.37499854E-03,-37.49990463E-03
-9.58000E-06,+87.74999855E-03,-37.49990463E-03
-9.56000E-06,+87.74999855E-03,+25.00009537E-03
-9.54000E-06,+87.74999855E-03,-37.49990463E-03
-9.52000E-06,+87.12499856E-03,+25.00009537E-03
-9.50000E-06,+87.12499856E-03,-37.49990463E-03
-9.48000E-06,+87.12499856E-03,+25.00009537E-03
-9.46000E-06,+87.12499856E-03,-37.49990463E-03
-9.44000E-06,+87.12499856E-03,+25.00009537E-03
-9.42000E-06,+87.12499856E-03,-37.49990463E-03
-9.40000E-06,+86.49999858E-03,+25.00009537E-03
-9.38000E-06,+87.12499856E-03,-37.49990463E-03
-9.36000E-06,+87.12499856E-03,+25.00009537E-03
-9.34000E-06,+86.49999858E-03,-37.49990463E-03
-9.32000E-06,+87.12499856E-03,+25.00009537E-03
-9.30000E-06,+85.87499859E-03,-37.49990463E-03
-9.28000E-06,+86.49999858E-03,+25.00009537E-03
-9.26000E-06,+85.24999861E-03,-37.49990463E-03
-9.24000E-06,+85.24999861E-03,+25.00009537E-03
-9.22000E-06,+85.87499859E-03,-37.49990463E-03
-9.20000E-06,+85.87499859E-03,+25.00009537E-03
-9.18000E-06,+85.87499859E-03,-37.49990463E-03
-9.16000E-06,+85.87499859E-03,+25.00009537E-03
-9.14000E-06,+85.87499859E-03,-37.49990463E-03
