x-axis,1,2
second,Volt,Volt
-25.00000E-06,+49.62499940E-03,+25.00009537E-03
-24.95000E-06,+50.24999939E-03,+87.50009537E-03
-24.90000E-06,+50.24999939E-03,-37.49990463E-03
-24.85000E-06,+50.24999939E-03,+25.00009537E-03
-24.80000E-06,+50.24999939E-03,+25.00009537E-03
-24.75000E-06,+50.24999939E-03,+87.50009537E-03
-24.70000E-06,+50.24999939E-03,-37.49990463E-03
-24.65000E-06,+50.24999939E-03,-37.49990463E-03
-24.60000E-06,+49.62499940E-03,+25.00009537E-03
-24.55000E-06,+49.62499940E-03,+87.50009537E-03
-24.50000E-06,+50.24999939E-03,-37.49990463E-03
-24.45000E-06,+50.24999939E-03,-37.49990463E-03
-24.40000E-06,+50.24999939E-03,+25.00009537E-03
-24.35000E-06,+49.62499940E-03,+87.50009537E-03
-24.30000E-06,+49.62499940E-03,-37.49990463E-03
-24.25000E-06,+49.62499940E-03,-37.49990463E-03
-24.20000E-06,+49.62499940E-03,+25.00009537E-03
-24.15000E-06,+49.62499940E-03,+87.50009537E-03
-24.10000E-06,+49.62499940E-03,-37.49990463E-03
-24.05000E-06,+49.62499940E-03,-37.49990463E-03
-24.00000E-06,+49.62499940E-03,+25.00009537E-03
-23.95000E-06,+48.99999942E-03,+87.50009537E-03
-23.90000E-06,+49.62499940E-03,-37.49990463E-03
-23.85000E-06,+49.62499940E-03,+25.00009537E-03
-23.80000E-06,+48.99999942E-03,-37.49990463E-03
-23.75000E-06,+48.99999942E-03,+25.00009537E-03
-23.70000E-06,+49.62499940E-03,-37.49990463E-03
-23.65000E-06,+50.24999939E-03,-37.49990463E-03
-23.60000E-06,+49.62499940E-03,+25.00009537E-03
-23.55000E-06,+48.99999942E-03,+25.00009537E-03
-23.50000E-06,+49.62499940E-03,-37.49990463E-03
-23.45000E-06,+49.62499940E-03,-37.49990463E-03
-23.40000E-06,+49.62499940E-03,+25.00009537E-03
-23.35000E-06,+50.24999939E-03,+25.00009537E-03
-23.30000E-06,+50.24999939E-03,-37.49990463E-03
-23.25000E-06,+50.87499938E-03,-37.49990463E-03
-23.20000E-06,+50.87499938E-03,+25.00009537E-03
-23.15000E-06,+50.24999939E-03,+25.00009537E-03
-23.10000E-06,+49.62499940E-03,-37.49990463E-03
-23.05000E-06,+50.24999939E-03,-37.49990463E-03
-23.00000E-06,+50.87499938E-03,+25.00009537E-03
-22.95000E-06,+50.87499938E-03,+87.50009537E-03
-22.90000E-06,+50.24999939E-03,-37.49990463E-03
-22.85000E-06,+50.87499938E-03,+25.00009537E-03
