x-axis,1,2
second,Volt,Volt
-99.5000E-06,+60.2499992E-03,+25.0000954E-03
-99.3000E-06,+60.2499992E-03,+25.0000954E-03
-99.1000E-06,+60.2499992E-03,-6.2499046E-03
-98.9000E-06,+59.9374992E-03,+25.0000954E-03
-98.7000E-06,+59.6249992E-03,+87.5000954E-03
-98.5000E-06,+59.3124992E-03,+56.2500954E-03
-98.3000E-06,+59.3124992E-03,+25.0000954E-03
-98.1000E-06,+59.3124992E-03,+25.0000954E-03
-97.9000E-06,+58.9999992E-03,+56.2500954E-03
-97.7000E-06,+58.6874992E-03,+56.2500954E-03
-97.5000E-06,+58.6874992E-03,+25.0000954E-03
-97.3000E-06,+58.9999992E-03,+25.0000954E-03
-97.1000E-06,+58.9999992E-03,+25.0000954E-03
-96.9000E-06,+58.6874992E-03,+25.0000954E-03
-96.7000E-06,+58.6874992E-03,+25.0000954E-03
-96.5000E-06,+58.9999992E-03,+25.0000954E-03
-96.3000E-06,+58.9999992E-03,+56.2500954E-03
-96.1000E-06,+58.9999992E-03,+56.2500954E-03
-95.9000E-06,+59.3124992E-03,+25.0000954E-03
-95.7000E-06,+59.3124992E-03,+25.0000954E-03
-95.5000E-06,+58.9999992E-03,+56.2500954E-03
-95.3000E-06,+58.6874992E-03,+56.2500954E-03
-95.1000E-06,+58.6874992E-03,+56.2500954E-03
-94.9000E-06,+58.6874992E-03,+87.5000954E-03
-94.7000E-06,+58.6874992E-03,+56.2500954E-03
-94.5000E-06,+58.9999992E-03,+25.0000954E-03
-94.3000E-06,+58.9999992E-03,+25.0000954E-03
-94.1000E-06,+58.6874992E-03,+25.0000954E-03
-93.9000E-06,+58.0624992E-03,+25.0000954E-03
-93.7000E-06,+57.7499992E-03,+25.0000954E-03
-93.5000E-06,+57.4374992E-03,+56.2500954E-03
-93.3000E-06,+57.1249992E-03,+87.5000954E-03
-93.1000E-06,+57.1249992E-03,+56.2500954E-03
-92.9000E-06,+57.1249992E-03,+56.2500954E-03
-92.7000E-06,+56.8124992E-03,+56.2500954E-03
-92.5000E-06,+56.8124992E-03,+25.0000954E-03
-92.3000E-06,+57.1249992E-03,+25.0000954E-03
-92.1000E-06,+57.1249992E-03,+25.0000954E-03
-91.9000E-06,+56.8124992E-03,+25.0000954E-03
-91.7000E-06,+56.8124992E-03,+25.0000954E-03
-91.5000E-06,+56.4999992E-03,+56.2500954E-03
-91.3000E-06,+56.1874993E-03,+56.2500954E-03
-91.1000E-06,+56.4999992E-03,+25.0000954E-03
-90.9000E-06,+56.8124992E-03,+25.0000954E-03
