x-axis,1,2
second,Volt,Volt
-24.02000E-06,+101.12499825E-03,-37.49990463E-03
-23.97000E-06,+100.49999827E-03,-37.49990463E-03
-23.92000E-06,+100.24999827E-03,+95.37E-09
-23.87000E-06,+100.24999827E-03,-12.49990463E-03
-23.82000E-06,+100.24999827E-03,-37.49990463E-03
-23.77000E-06,+100.62499826E-03,-37.49990463E-03
-23.72000E-06,+100.49999827E-03,+95.37E-09
-23.67000E-06,+100.62499826E-03,+25.00009537E-03
-23.62000E-06,+100.49999827E-03,-12.49990463E-03
-23.57000E-06,+100.24999827E-03,-37.49990463E-03
-23.52000E-06,+100.62499826E-03,-37.49990463E-03
-23.47000E-06,+100.87499826E-03,+95.37E-09
-23.42000E-06,+100.49999827E-03,-12.49990463E-03
-23.37000E-06,+100.24999827E-03,+95.37E-09
-23.32000E-06,+100.24999827E-03,+62.50009537E-03
-23.27000E-06,+100.62499826E-03,+50.00009537E-03
-23.22000E-06,+100.49999827E-03,-12.49990463E-03
-23.17000E-06,+100.24999827E-03,-37.49990463E-03
-23.12000E-06,+100.24999827E-03,-37.49990463E-03
-23.07000E-06,+100.24999827E-03,+95.37E-09
-23.02000E-06,+100.24999827E-03,-12.49990463E-03
-22.97000E-06,+100.62499826E-03,+95.37E-09
-22.92000E-06,+100.12499827E-03,+25.00009537E-03
-22.87000E-06,+99.62499829E-03,+25.00009537E-03
-22.82000E-06,+99.99999828E-03,-12.49990463E-03
-22.77000E-06,+100.24999827E-03,+95.37E-09
-22.72000E-06,+100.24999827E-03,+25.00009537E-03
-22.67000E-06,+100.24999827E-03,+62.50009537E-03
-22.62000E-06,+100.24999827E-03,+12.50009537E-03
-22.57000E-06,+100.24999827E-03,+95.37E-09
-22.52000E-06,+100.24999827E-03,+25.00009537E-03
-22.47000E-06,+99.87499828E-03,-12.49990463E-03
-22.42000E-06,+99.99999828E-03,-37.49990463E-03
-22.37000E-06,+100.24999827E-03,-37.49990463E-03
-22.32000E-06,+99.87499828E-03,+37.50009537E-03
-22.27000E-06,+99.62499829E-03,+50.00009537E-03
-22.22000E-06,+99.99999828E-03,-12.49990463E-03
-22.17000E-06,+100.24999827E-03,+95.37E-09
-22.12000E-06,+100.24999827E-03,+25.00009537E-03
-22.07000E-06,+99.87499828E-03,+25.00009537E-03
-22.02000E-06,+99.99999828E-03,-12.49990463E-03
-21.97000E-06,+100.24999827E-03,-37.49990463E-03
-21.92000E-06,+99.87499828E-03,+95.37E-09
-21.87000E-06,+99.62499829E-03,+62.50009537E-03
